Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
7,José Berríos,30,TOR,AL,2.2,16,11,.593,3.60,32,32,0,1,0,0,192.1,168,79,77,31,54,1,153,13,0,1,786,112,4.72,1.154,7.9,1.5,2.5,7.2,2.83,,berrijo01
