Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
64,Luis Gil,26,NYY,AL,3.1,15,7,.682,3.50,29,29,0,0,0,0,151.2,104,60,59,18,77,0,171,8,2,6,637,117,4.14,1.193,6.2,1.1,4.6,10.1,2.22,ROY-1,gillu01
