Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
13,Pablo López,28,MIN,AL,2.5,15,10,.600,4.08,32,32,0,0,0,0,185.1,180,90,84,26,41,0,198,8,0,3,772,102,3.65,1.192,8.7,1.3,2.0,9.6,4.83,,lopezpa01
