Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
62,Zack Littell,28,TBR,AL,2.8,8,10,.444,3.63,29,29,0,0,0,0,156.1,164,68,63,22,31,0,141,5,0,0,656,110,3.88,1.247,9.4,1.3,1.8,8.1,4.55,,litteza01
