Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
14,Kutter Crawford,28,BOS,AL,2.0,9,16,.360,4.36,33,33,0,0,0,0,183.2,155,97,89,34,51,0,175,9,0,4,759,98,4.65,1.122,7.6,1.7,2.5,8.6,3.43,,crawfku01
