Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
55,Austin Gomber*,30,COL,NL,2.1,5,12,.294,4.75,30,30,0,0,0,0,165.0,178,89,87,30,38,0,116,1,0,3,696,97,4.83,1.309,9.7,1.6,2.1,6.3,3.05,,gombeau01
