Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
38,Freddy Peralta,28,MIL,NL,2.6,11,9,.550,3.68,32,32,0,0,0,0,173.2,143,74,71,26,68,0,200,10,1,8,725,114,4.16,1.215,7.4,1.3,3.5,10.4,2.94,,peralfr01
