Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
41,Miles Mikolas,35,STL,NL,-0.2,10,11,.476,5.35,32,32,0,0,0,0,171.2,194,106,102,26,25,0,122,5,1,0,720,78,4.24,1.276,10.2,1.4,1.3,6.4,4.88,,mikolmi01
